tconst	averageRating	numVotes
tt0021985	7.8	1411
tt0021986	5.4	212
tt0021988	6.1	149
tt0021992	6.1	832
tt0022000	6.2	1339
tt0022001	6.3	466
tt0022002	6.1	217
tt0022017	7.5	1237
tt0022021	5.9	448
tt0022026	5.0	298
tt0022029	5.5	133
tt0022034	7.0	463
tt0022042	6.0	107
tt0022043	6.0	135
tt0022046	5.9	260
tt0022048	6.4	356
tt0022054	6.8	1211
tt0022056	5.6	202
tt0022059	5.4	579
tt0022074	7.2	3167
tt0022080	7.3	1838
tt0022085	6.2	184
tt0022086	6.3	345
tt0022100	8.3	141425
tt0022103	6.4	556
tt0022105	6.4	165
tt0022111	6.9	2702
tt0022117	7.0	269
tt0022119	6.2	699
tt0022120	5.0	134
tt0022121	6.5	165
tt0022125	7.9	1957
tt0022134	5.7	236
tt0022135	5.7	145
tt0022139	6.2	120
tt0022149	6.2	596
tt0022150	7.4	3159
tt0022151	7.0	430
tt0022153	7.2	1821
tt0022158	7.5	11292
tt0022172	5.4	330
tt0022173	6.2	251
tt0022177	5.6	161
tt0022178	6.5	139
tt0022180	5.6	209
tt0022183	7.6	2518
tt0022185	7.3	160
tt0022191	5.7	363
tt0022197	5.6	158
tt0022198	5.2	411
tt0022204	6.7	103
tt0022208	7.0	3274
tt0022214	6.8	104
tt0022215	7.1	185
tt0022223	6.1	337
tt0022235	6.7	163
tt0022236	6.5	1092
tt0022243	5.1	600
tt0022246	6.8	471
tt0022251	7.0	2168
tt0022254	6.1	771
tt0022259	6.8	209
tt0022261	5.9	128
tt0022264	6.5	1262
tt0022265	4.4	278
tt0022268	6.9	2745
tt0022273	6.4	239
tt0022274	6.7	159
tt0022276	6.9	1720
tt0022279	6.8	1065
tt0022285	6.5	190
tt0022286	7.7	17514
tt0022289	7.0	355
tt0022290	6.4	175
tt0022293	5.9	324
tt0022296	5.7	123
tt0022297	6.2	190
tt0022303	6.4	240
tt0022308	5.9	255
tt0022317	4.6	147
tt0022321	6.5	236
tt0022326	5.9	152
tt0022331	5.9	229
tt0022335	7.0	1180
tt0022339	6.9	195
tt0022353	5.8	283
tt0022357	6.3	744
tt0022360	7.1	412
tt0022373	6.0	324
tt0022381	5.1	110
tt0022382	5.7	423
tt0022386	6.7	798
tt0022391	5.0	135
tt0022395	5.8	2845
tt0022397	6.3	679
tt0022403	6.8	1726
tt0022404	6.5	344
tt0022409	4.3	115
tt0022412	6.0	166
tt0022418	5.5	220
tt0022425	6.1	297
tt0022428	6.3	342
tt0022430	6.3	551
tt0022432	5.6	138
tt0022433	6.7	101
tt0022435	6.0	415
tt0022436	7.6	1579
tt0022437	6.0	175
tt0022440	6.2	286
tt0022444	6.2	197
tt0022453	6.4	1081
tt0022454	6.8	1775
tt0022458	7.5	4983
tt0022463	6.1	158
tt0022469	6.6	655
tt0022478	5.4	410
tt0022481	5.7	117
tt0022484	5.7	224
tt0022485	7.2	1235
tt0022489	6.5	1332
tt0022495	6.2	877
tt0022500	6.6	163
tt0022501	5.8	248
tt0022517	6.7	362
tt0022523	6.0	217
tt0022535	6.2	103
tt0022537	6.0	140
tt0022550	7.5	2418
tt0022551	6.1	642
tt0022572	6.2	121
tt0022578	6.7	143
tt0022582	6.3	160
tt0022599	7.5	4036
tt0022613	6.7	264
tt0022614	6.0	291
tt0022615	6.4	381
tt0022619	6.0	239
tt0022626	7.4	1790
tt0022628	6.4	971
tt0022635	6.2	459
tt0022639	6.9	961
tt0022641	6.4	572
tt0022644	6.3	131
tt0022651	7.0	550
tt0022660	6.8	1114
tt0022663	6.2	227
tt0022675	6.9	192
tt0022676	6.1	620
tt0022681	5.8	469
tt0022682	5.5	226
tt0022685	6.5	1475
tt0022689	6.1	1108
tt0022694	6.8	1120
tt0022696	6.9	474
tt0022698	7.1	4314
tt0022699	5.7	200
tt0022700	6.5	1117
tt0022718	7.4	5094
tt0022725	7.6	845
tt0022731	5.6	226
tt0022733	6.7	122
tt0022735	6.8	1438
tt0022737	7.0	680
tt0022748	5.5	280
tt0022751	6.1	331
tt0022753	6.3	881
tt0022755	6.1	413
tt0022775	6.9	894
tt0022778	6.3	237
tt0022784	6.0	277
tt0022787	7.7	1208
tt0022788	5.4	276
tt0022789	5.9	148
tt0022792	6.2	1082
tt0022796	6.5	566
tt0022799	6.1	109
tt0022802	7.0	1015
tt0022814	6.4	459
tt0022824	5.9	123
tt0022827	6.4	2809
tt0022834	6.8	1597
tt0022835	7.6	12445
tt0022854	7.0	899
tt0022864	6.0	122
tt0022867	6.7	2113
tt0022869	6.3	202
tt0022873	6.8	469
tt0022876	6.5	270
tt0022877	7.7	1500
tt0022879	6.5	5037
tt0022882	5.7	493
tt0022890	5.9	227
tt0022897	6.5	506
tt0022905	6.9	1286
tt0022913	7.9	41739
tt0022918	5.8	191
tt0022924	6.0	152
tt0022934	5.4	102
tt0022938	6.1	236
tt0022941	4.7	131
tt0022958	7.4	17156
tt0022961	6.1	361
tt0022970	7.2	186
tt0022971	6.3	483
tt0022979	6.3	726
tt0022981	5.6	592
tt0022987	6.3	507
tt0022990	6.8	573
tt0022991	6.0	1064
tt0023002	6.1	502
tt0023007	6.6	459
tt0023013	6.4	177
tt0023027	7.6	11683
tt0023028	6.6	900
tt0023034	5.8	207
tt0023038	5.4	498
tt0023042	8.2	11513
tt0023049	7.0	1579
tt0023055	6.1	155
tt0023066	6.1	151
tt0023071	6.4	212
tt0023074	7.3	1773
tt0023088	6.3	481
tt0023092	5.5	130
tt0023101	6.6	807
tt0023104	6.6	616
tt0023108	6.4	225
tt0023109	6.3	138
tt0023110	6.3	292
tt0023117	6.1	321
tt0023119	6.2	119
tt0023121	6.9	265
tt0023125	6.6	748
tt0023132	6.2	408
tt0023139	6.4	358
tt0023145	5.8	276
tt0023151	6.5	638
tt0023153	5.8	394
tt0023157	6.4	383
tt0023158	7.6	3535
tt0023162	6.0	132
tt0023169	6.3	292
tt0023175	6.4	441
tt0023180	6.5	562
tt0023181	7.1	920
tt0023187	6.6	155
tt0023190	6.7	203
tt0023194	6.3	3028
tt0023196	6.6	3279
tt0023198	6.9	468
tt0023202	6.6	827
tt0023208	6.3	103
tt0023209	6.0	158
tt0023213	6.8	957
tt0023221	5.0	134
tt0023225	6.9	1049
tt0023228	6.2	125
tt0023230	6.1	450
tt0023236	4.1	808
tt0023238	7.1	10419
tt0023240	7.1	448
tt0023241	7.2	1374
tt0023243	5.5	367
tt0023245	7.1	23327
tt0023247	4.7	108
tt0023249	6.4	3791
tt0023261	6.9	304
tt0023262	5.3	182
tt0023266	6.8	616
tt0023268	7.0	334
tt0023271	6.9	316
tt0023277	6.6	1033
tt0023278	6.6	292
tt0023284	6.6	663
tt0023285	5.8	4398
tt0023293	7.1	9206
tt0023302	6.4	158
tt0023303	7.2	2106
tt0023305	7.5	3363
tt0023312	7.3	2041
tt0023316	6.4	179
tt0023322	5.9	438
tt0023326	6.9	507
tt0023327	7.0	1005
tt0023333	5.3	171
tt0023334	5.9	128
tt0023335	6.6	524
tt0023342	5.9	253
tt0023345	7.3	572
tt0023349	6.2	1048
tt0023352	5.7	240
tt0023358	6.4	203
tt0023362	6.4	1371
tt0023369	6.9	2339
tt0023374	6.6	912
tt0023382	7.3	3756
tt0023384	5.6	176
tt0023385	7.0	2698
tt0023394	6.5	892
tt0023395	5.8	3936
tt0023396	5.5	560
tt0023407	6.3	200
tt0023410	6.6	425
tt0023424	4.4	184
tt0023427	7.8	24975
tt0023447	5.8	238
tt0023450	6.9	497
tt0023455	6.3	107
tt0023456	5.8	329
tt0023458	7.3	7420
tt0023460	5.7	131
tt0023464	6.4	622
tt0023469	6.0	487
tt0023470	6.9	1974
tt0023472	6.4	324
tt0023478	5.2	139
tt0023479	6.1	238
tt0023480	6.3	116
tt0023486	7.2	688
tt0023488	6.9	1107
tt0023491	6.9	1375
tt0023495	5.5	151
tt0023498	5.8	885
tt0023507	6.7	332
tt0023520	5.4	140
tt0023523	5.7	633
tt0023524	5.7	126
tt0023525	6.3	428
tt0023527	7.0	101
tt0023528	5.1	188
tt0023529	5.9	256
tt0023537	6.9	373
tt0023545	6.1	346
tt0023549	5.4	186
tt0023551	7.0	6927
tt0023556	6.7	1155
tt0023560	5.8	350
tt0023563	8.0	11324
tt0023567	6.3	292
tt0023576	5.9	101
tt0023580	6.8	129
tt0023581	6.2	557
tt0023582	6.3	1104
tt0023583	5.8	674
tt0023584	6.7	542
tt0023589	6.6	532
tt0023590	7.2	3350
tt0023594	6.4	818
tt0023601	6.6	119
tt0023604	6.1	142
tt0023622	8.0	12727
tt0023625	6.2	180
tt0023629	6.9	921
tt0023631	5.7	345
tt0023634	8.0	4850
tt0023635	6.1	158
tt0023642	7.0	881
tt0023645	7.0	281
tt0023646	6.5	109
tt0023649	7.5	15638
tt0023652	5.7	259
tt0023655	5.0	119
tt0023657	6.5	152
tt0023659	6.9	625
tt0023673	6.7	132
tt0023677	5.7	252
tt0023681	6.1	562
tt0023684	5.5	257
tt0023685	6.3	394
tt0023686	7.1	2119
tt0023694	6.3	9219
tt0023701	6.1	472
tt0023706	5.4	194
tt0023716	6.1	363
tt0023719	6.5	193
tt0023720	6.2	175
tt0023729	6.7	185
tt0023731	6.9	2355
tt0023737	6.3	299
tt0023740	5.8	101
tt0023742	6.1	260
tt0023744	6.4	236
tt0023749	6.1	107
tt0023753	6.4	1897
tt0023758	5.9	168
tt0023759	6.1	556
tt0023761	6.4	293
tt0023769	6.1	170
tt0023775	7.6	6111
tt0023778	5.9	495
tt0023785	6.6	346
tt0023786	6.4	727
tt0023790	6.0	290
tt0023793	5.9	229
tt0023794	6.5	724
tt0023808	4.7	129
tt0023814	7.0	3449
tt0023816	6.2	213
tt0023817	6.6	504
tt0023818	6.9	304
tt0023825	7.1	2296
tt0023838	6.9	434
tt0023842	6.3	227
tt0023846	6.0	161
tt0023847	6.2	194
tt0023848	5.8	227
tt0023856	6.7	1088
tt0023860	6.6	124
tt0023871	7.7	1311
tt0023872	6.6	368
tt0023876	5.8	4510
tt0023878	6.3	348
tt0023880	6.0	489
tt0023881	5.9	380
tt0023887	6.5	218
tt0023891	6.3	1296
tt0023893	6.1	273
tt0023896	5.9	137
tt0023899	6.0	374
tt0023900	5.9	180
tt0023902	7.8	447
tt0023909	5.7	116
tt0023911	7.5	1078
tt0023926	6.7	1990
tt0023932	6.3	220
tt0023935	6.1	953
tt0023937	7.3	1211
tt0023938	6.3	363
tt0023939	6.4	247
tt0023940	7.5	5652
tt0023943	7.2	1729
tt0023945	6.0	126
tt0023948	7.5	7509
tt0023949	6.5	265
tt0023955	6.5	507
tt0023956	6.5	303
tt0023957	5.8	118
tt0023960	6.8	1071
tt0023969	7.8	55176
tt0023973	7.1	1045
tt0023982	6.1	446
tt0023984	6.0	145
tt0023985	6.4	846
tt0023986	7.1	1075
tt0023990	7.0	357
tt0023992	6.7	624
tt0023993	6.6	1188
tt0023996	6.1	109
tt0024005	6.2	753
tt0024008	6.7	1540
tt0024024	5.5	102
tt0024025	6.6	3308
tt0024028	7.5	4789
tt0024034	7.4	10605
tt0024037	6.8	312
tt0024040	6.5	214
tt0024044	6.4	1153
tt0024048	6.1	169
tt0024049	7.0	332
tt0024054	6.2	343
tt0024055	5.9	2337
tt0024062	6.7	302
tt0024067	6.1	1692
tt0024069	7.7	7224
tt0024072	5.0	132
tt0024073	7.0	176
tt0024075	6.3	413
tt0024078	5.7	261
tt0024083	6.9	732
tt0024087	6.0	1329
tt0024090	6.8	694
tt0024092	6.3	442
tt0024097	6.1	146
tt0024100	6.6	431
tt0024104	6.6	128
tt0024115	7.3	2039
tt0024120	7.0	662
tt0024122	6.4	305
tt0024124	5.7	578
tt0024127	5.8	1625
tt0024130	6.9	1351
tt0024139	6.5	230
tt0024144	6.6	539
tt0024151	6.3	480
tt0024157	6.5	158
tt0024160	6.0	289
tt0024161	6.9	151
tt0024166	6.9	2847
tt0024170	6.0	241
tt0024176	4.8	253
tt0024183	7.0	1168
tt0024184	7.7	30110
tt0024188	7.4	8144
tt0024193	6.5	112
tt0024199	5.2	128
tt0024210	6.9	3021
tt0024211	6.4	475
tt0024214	7.1	455
tt0024216	7.9	78172
tt0024219	6.8	135
tt0024221	6.9	189
tt0024222	6.6	336
tt0024236	6.1	161
tt0024238	6.7	1328
tt0024239	7.0	1537
tt0024240	7.4	3747
tt0024252	7.5	1287
tt0024257	6.7	450
tt0024258	6.5	404
tt0024262	7.1	1120
tt0024264	7.2	6309
tt0024266	5.9	130
tt0024269	7.1	217
tt0024276	6.5	135
tt0024288	6.2	141
tt0024293	5.4	443
tt0024301	5.6	155
tt0024302	7.2	1324
tt0024307	6.5	353
tt0024308	6.3	178
tt0024310	6.6	102
tt0024314	7.0	1372
tt0024320	5.6	244
tt0024323	6.0	249
tt0024325	6.2	301
tt0024334	7.0	1206
tt0024339	6.7	418
tt0024353	6.4	2615
tt0024359	6.2	447
tt0024360	6.5	969
tt0024368	6.8	4717
tt0024373	6.2	278
tt0024381	6.2	775
tt0024382	5.6	478
tt0024387	6.0	114
tt0024388	5.9	323
tt0024396	6.6	222
tt0024402	7.1	877
tt0024405	4.9	313
tt0024411	6.8	439
tt0024414	6.6	543
tt0024418	7.4	318
tt0024421	6.2	673
tt0024426	6.6	856
tt0024429	6.4	252
tt0024433	6.3	1364
tt0024435	6.8	924
tt0024436	5.8	640
tt0024443	5.7	113
tt0024444	5.9	101
tt0024448	6.3	142
tt0024450	7.1	1367
tt0024453	7.2	537
tt0024455	6.4	118
tt0024465	6.7	579
tt0024470	7.2	125
tt0024471	6.6	586
tt0024473	7.1	3635
tt0024475	6.4	710
tt0024476	6.2	537
tt0024480	7.0	321
tt0024481	7.6	7101
tt0024484	6.7	734
tt0024496	6.1	253
tt0024500	5.5	918
tt0024501	6.1	163
tt0024506	5.7	371
tt0024507	6.6	559
tt0024514	6.6	185
tt0024516	5.4	1053
tt0024524	6.3	139
tt0024537	6.4	303
tt0024538	6.4	655
tt0024539	6.5	582
tt0024548	6.3	5314
tt0024549	6.0	364
tt0024553	5.9	137
tt0024554	5.3	831
tt0024559	6.1	141
tt0024560	6.9	399
tt0024561	6.8	501
tt0024570	6.2	125
tt0024590	6.4	270
tt0024592	5.6	353
tt0024593	5.7	3899
tt0024594	5.9	159
tt0024598	6.8	622
tt0024600	7.5	151
tt0024601	7.6	7748
tt0024605	5.7	339
tt0024609	6.1	214
tt0024610	6.8	735
tt0024616	5.9	227
tt0024617	7.1	1219
tt0024620	6.9	412
tt0024625	5.7	816
tt0024628	4.8	105
tt0024631	6.3	562
tt0024633	6.6	355
tt0024641	7.3	360
tt0024645	5.1	587
tt0024647	5.9	478
tt0024656	6.4	125
tt0024663	5.6	355
tt0024664	6.5	378
tt0024668	6.7	105
tt0024672	6.8	423
tt0024674	6.4	460
tt0024675	5.9	972
tt0024676	7.0	798
tt0024679	5.7	239
tt0024684	6.8	807
tt0024685	6.7	535
tt0024696	7.1	133
tt0024701	7.0	601
tt0024704	6.7	369
tt0024710	7.2	388
tt0024727	5.7	2206
tt0024728	6.6	130
tt0024736	6.8	376
tt0024742	6.4	171
tt0024747	6.0	1271
tt0024757	6.1	210
tt0024762	5.8	408
tt0024763	6.8	885
tt0024768	5.5	152
tt0024769	6.4	297
tt0024770	5.9	353
tt0024771	6.1	182
tt0024772	7.5	1786
tt0024781	6.5	192
tt0024782	4.4	156
tt0024785	7.4	939
tt0024786	6.7	385
tt0024787	4.7	446
tt0024793	7.1	448
tt0024800	6.7	419
tt0024805	5.1	847
tt0024808	5.7	114
tt0024809	6.1	304
tt0024816	6.1	338
tt0024819	6.3	374
tt0024830	7.2	294
tt0024831	7.0	1083
tt0024844	7.8	14309
tt0024851	6.1	210
tt0024852	7.2	5948
tt0024854	6.7	835
tt0024855	6.3	258
tt0024865	7.0	1607
tt0024867	6.2	218
tt0024868	5.9	142
tt0024873	6.4	589
tt0024890	6.4	823
tt0024892	6.2	151
tt0024894	7.0	9382
tt0024895	6.0	542
tt0024897	6.1	207
tt0024902	5.4	1369
tt0024903	6.7	277
tt0024906	6.3	995
tt0024910	5.7	114
tt0024914	7.3	1977
tt0024915	6.2	466
tt0024916	6.7	892
tt0024932	7.0	299
tt0024933	6.4	266
tt0024939	5.7	163
tt0024951	6.4	659
tt0024952	6.1	101
tt0024958	7.0	663
tt0024960	6.4	366
tt0024961	6.7	1143
tt0024962	6.4	568
tt0024963	6.2	799
tt0024965	6.1	272
tt0024966	7.3	1136
tt0024968	7.1	1828
tt0024969	6.4	425
tt0024978	6.4	130
tt0024981	6.2	190
tt0024989	6.7	966
tt0024991	6.8	3371
tt0024992	6.4	261
tt0025004	7.5	2450
tt0025009	7.0	419
tt0025011	5.4	133
tt0025025	5.9	154
tt0025028	7.1	1828
tt0025031	6.0	268
tt0025034	6.3	403
tt0025037	7.1	1659
tt0025038	6.1	170
tt0025039	6.1	288
tt0025040	6.7	122
tt0025043	6.2	167
tt0025046	6.3	159
tt0025062	7.1	228
tt0025066	5.0	178
tt0025068	6.3	294
tt0025069	6.4	461
tt0025075	3.5	112
tt0025076	6.5	300
tt0025091	6.9	1397
tt0025094	6.8	485
tt0025100	6.8	155
tt0025101	6.8	1346
tt0025117	6.4	435
tt0025118	5.7	153
tt0025119	6.2	216
tt0025124	5.7	629
tt0025129	6.7	1405
tt0025132	6.4	1067
tt0025134	6.2	521
tt0025151	6.6	182
tt0025161	6.6	837
tt0025163	6.5	477
tt0025164	7.5	6905
tt0025165	6.4	132
tt0025169	5.8	416
tt0025170	5.2	124
tt0025173	6.6	1033
tt0025176	6.0	113
tt0025189	6.8	179
tt0025191	6.5	215
tt0025194	5.4	104
tt0025198	7.2	336
tt0025202	6.2	172
tt0025204	5.2	232
tt0025214	6.5	395
tt0025219	6.7	262
tt0025222	5.8	141
tt0025223	6.1	140
tt0025226	6.3	552
tt0025228	7.2	581
tt0025238	6.3	820
tt0025239	6.8	101
tt0025248	7.1	180
tt0025250	6.9	451
tt0025251	7.0	680
tt0025254	6.5	401
tt0025256	6.1	118
tt0025263	6.2	770
tt0025271	4.9	266
tt0025272	6.6	998
tt0025273	6.3	854
tt0025284	6.2	114
tt0025290	6.3	348
tt0025301	7.5	4075
tt0025303	6.1	152
tt0025316	8.1	92572
tt0025318	7.2	4843
tt0025323	4.3	330
tt0025329	6.6	170
tt0025330	6.8	1571
tt0025333	6.1	310
tt0025335	6.3	1937
tt0025338	7.0	289
tt0025340	6.1	322
tt0025342	6.3	111
tt0025345	6.0	309
tt0025346	5.9	398
tt0025347	6.5	454
tt0025349	4.6	102
tt0025351	6.1	539
tt0025362	6.4	104
tt0025363	6.2	273
tt0025366	6.6	450
tt0025371	4.8	115
tt0025373	5.2	841
tt0025384	4.9	123
tt0025391	3.8	176
tt0025393	6.6	251
tt0025397	6.9	1036
tt0025408	7.3	439
tt0025409	6.3	676
tt0025410	7.1	1164
tt0025417	6.1	132
tt0025418	6.5	125
tt0025420	4.8	197
tt0025421	4.1	161
tt0025422	6.1	411
tt0025423	6.8	2972
tt0025426	5.7	232
tt0025440	5.6	1040
tt0025442	6.6	345
tt0025443	6.4	221
tt0025452	6.8	16779
tt0025453	7.1	133
tt0025455	5.2	963
tt0025456	7.3	1940
tt0025459	6.4	583
tt0025461	6.6	624
tt0025464	7.2	3545
tt0025465	3.7	2119
tt0025471	6.7	184
tt0025472	5.7	295
tt0025478	7.6	291
tt0025479	6.9	210
tt0025480	6.0	667
tt0025489	6.4	599
tt0025492	5.7	165
tt0025493	7.2	2520
tt0025494	6.2	208
tt0025499	5.6	784
tt0025500	6.4	232
tt0025509	8.2	1521
tt0025510	6.2	214
tt0025514	4.9	106
tt0025515	5.0	253
tt0025520	6.7	116
tt0025523	6.3	191
tt0025524	7.2	335
tt0025529	6.7	575
tt0025530	6.0	197
tt0025531	5.3	131
tt0025532	6.8	604
tt0025533	5.6	206
tt0025536	6.0	947
tt0025543	4.6	374
tt0025546	6.9	411
tt0025555	5.9	202
tt0025566	6.8	427
tt0025569	7.0	389
tt0025579	6.1	176
tt0025580	6.6	871
tt0025586	7.1	6343
tt0025590	7.5	870
tt0025596	6.3	144
tt0025600	6.7	344
tt0025601	5.6	516
tt0025607	6.1	1285
tt0025610	7.0	1731
tt0025611	5.5	147
tt0025617	6.6	1283
tt0025619	6.1	315
tt0025629	5.9	114
tt0025644	6.2	111
tt0025645	6.0	106
tt0025671	6.5	110
tt0025674	6.0	101
tt0025681	6.3	539
tt0025691	7.4	213
tt0025699	5.4	887
tt0025704	5.9	238
tt0025709	5.7	140
tt0025710	5.6	178
tt0025712	6.0	286
tt0025718	6.3	739
tt0025720	6.3	500
tt0025725	4.7	261
tt0025731	6.7	567
tt0025740	6.8	1156
tt0025746	7.6	5746
tt0025747	5.4	313
tt0025748	7.4	3793
tt0025755	6.1	548
tt0025759	5.5	112
tt0025762	5.9	139
tt0025763	6.5	133
tt0025774	6.0	133
tt0025785	6.0	196
tt0025788	6.9	166
tt0025791	7.3	734
tt0025797	6.7	285
tt0025799	6.8	589
tt0025803	5.9	438
tt0025805	6.0	176
tt0025809	6.3	249
tt0025822	5.4	682
tt0025826	6.6	362
tt0025828	6.3	363
tt0025829	5.6	449
tt0025830	5.2	955
tt0025833	5.8	408
tt0025836	6.0	178
tt0025838	5.8	142
tt0025841	6.7	189
tt0025843	5.2	132
tt0025844	6.6	223
tt0025850	5.5	223
tt0025862	7.3	4732
tt0025872	5.8	102
tt0025878	8.0	26065
tt0025880	6.8	794
tt0025882	6.1	286
tt0025883	6.4	261
tt0025893	5.7	190
tt0025898	7.2	1534
tt0025903	5.4	738
tt0025905	6.1	147
tt0025907	7.1	2356
tt0025911	6.6	670
tt0025913	7.3	14738
tt0025919	7.4	5706
tt0025920	6.3	361
tt0025923	6.3	118
tt0025929	7.8	2792
tt0025935	6.4	499
tt0025939	6.0	281
tt0025942	6.2	103
tt0025943	6.9	140
tt0025945	6.1	163
tt0025946	7.0	839
tt0025948	6.3	1165
tt0025954	5.9	207
tt0025964	6.4	402
tt0025965	6.1	713
tt0025966	6.4	209
tt0025967	5.9	151
tt0025969	5.3	802
tt0025973	6.6	358
tt0025982	5.8	129
tt0025983	6.6	289
tt0025989	6.7	180
tt0026003	6.0	320
tt0026006	6.2	185
tt0026007	6.6	563
tt0026008	6.1	304
tt0026015	6.6	147
tt0026017	7.5	942
tt0026019	5.2	289
tt0026023	6.4	484
tt0026029	7.6	51156
tt0026040	6.1	351
tt0026043	6.4	686
tt0026045	6.4	122
tt0026046	6.9	681
tt0026047	5.9	151
tt0026055	6.1	613
tt0026056	6.9	3699
tt0026069	6.4	128
tt0026071	7.0	4872
tt0026073	6.6	1543
tt0026075	6.0	205
tt0026082	6.8	165
tt0026085	5.4	129
tt0026092	5.8	224
tt0026095	6.9	576
tt0026097	6.8	1527
tt0026101	6.5	129
tt0026104	5.9	886
tt0026107	6.1	130
tt0026113	5.8	249
tt0026117	6.0	321
tt0026120	6.6	224
tt0026121	6.5	743
tt0026123	7.0	1619
tt0026124	6.7	263
tt0026126	6.9	1740
tt0026129	6.9	1498
tt0026132	6.5	392
tt0026134	5.9	466
tt0026137	6.3	143
tt0026138	7.8	43041
tt0026139	6.2	196
tt0026142	6.4	232
tt0026143	5.3	279
tt0026144	6.8	1523
tt0026164	6.8	1834
tt0026174	7.7	12845
tt0026179	5.7	121
tt0026180	6.3	171
tt0026184	6.7	747
tt0026185	6.6	571
tt0026187	6.3	526
tt0026191	6.8	620
tt0026195	4.7	141
tt0026197	6.8	1802
tt0026198	7.2	1473
tt0026199	7.1	1342
tt0026205	6.9	2242
tt0026209	3.6	225
tt0026211	6.0	105
tt0026216	5.1	251
tt0026221	6.2	366
tt0026230	4.8	394
tt0026245	6.2	201
tt0026246	7.0	1756
tt0026249	6.6	1003
tt0026252	6.9	1662
tt0026261	6.9	2781
tt0026262	6.6	700
tt0026264	6.7	695
tt0026266	7.4	3704
tt0026267	5.2	997
tt0026273	5.4	808
tt0026275	6.1	329
tt0026276	7.0	2993
tt0026277	6.7	183
tt0026279	5.6	107
tt0026280	6.4	123
tt0026289	6.2	285
tt0026292	6.7	164
tt0026293	6.5	387
tt0026301	6.4	120
tt0026303	6.9	185
tt0026313	5.8	225
tt0026315	5.7	148
tt0026325	6.3	119
tt0026333	5.9	121
tt0026338	6.5	329
tt0026343	6.4	159
tt0026361	7.0	433
tt0026363	5.9	181
tt0026369	6.0	168
tt0026373	6.6	249
tt0026377	6.3	141
tt0026378	6.4	154
tt0026385	6.2	500
tt0026388	6.7	1302
tt0026393	7.2	3526
tt0026400	7.0	304
tt0026402	6.2	149
tt0026403	6.0	149
tt0026406	6.8	1646
tt0026409	6.7	516
tt0026413	6.8	1121
tt0026416	7.0	335
tt0026417	5.8	538
tt0026418	6.1	327
tt0026419	6.5	425
tt0026420	6.1	184
tt0026421	6.9	2405
tt0026424	7.5	1214
tt0026426	6.7	299
tt0026431	6.0	187
tt0026432	5.6	121
tt0026444	6.5	188
tt0026446	7.1	152
tt0026452	7.0	1477
tt0026465	6.4	128
tt0026491	5.9	138
tt0026493	7.0	280
tt0026505	6.3	243
tt0026507	5.4	430
tt0026508	6.8	365
tt0026512	4.8	106
tt0026519	7.0	1166
tt0026523	6.1	277
tt0026524	6.6	106
tt0026525	6.4	428
tt0026529	7.4	5636
tt0026534	6.3	617
tt0026542	6.0	164
tt0026549	6.7	112
tt0026556	6.6	151
tt0026564	7.5	1169
tt0026571	6.2	152
tt0026599	6.1	123
tt0026605	6.4	915
tt0026606	6.9	133
tt0026607	6.1	416
tt0026609	6.1	147
tt0026614	5.1	395
tt0026621	6.5	162
tt0026629	6.9	142
tt0026632	6.0	243
tt0026641	6.9	1365
tt0026643	7.1	2578
tt0026644	5.9	296
tt0026646	6.8	101
tt0026647	6.2	121
tt0026656	6.4	117
tt0026660	6.0	204
tt0026663	7.3	4454
tt0026667	6.9	755
tt0026671	6.5	203
tt0026675	6.3	344
tt0026676	7.5	1080
tt0026682	6.6	191
tt0026683	4.0	716
tt0026684	5.4	200
tt0026685	6.3	4405
tt0026688	6.7	247
tt0026689	6.5	105
tt0026692	6.8	127
tt0026703	7.0	159
tt0026711	4.7	150
tt0026714	6.9	3128
tt0026720	7.0	125
tt0026721	6.0	231
tt0026723	6.6	456
tt0026725	7.6	3294
tt0026737	5.9	248
tt0026739	6.8	981
tt0026740	4.4	560
tt0026742	5.6	203
tt0026743	5.9	278
tt0026744	6.8	667
tt0026752	7.7	20554
tt0026755	4.9	673
tt0026756	5.5	165
tt0026758	6.6	395
tt0026759	5.5	707
tt0026762	6.9	110
tt0026768	6.7	1171
tt0026772	5.6	267
tt0026773	4.5	147
tt0026774	5.4	212
tt0026775	5.9	205
tt0026778	7.9	30245
tt0026781	6.1	331
tt0026784	6.5	260
tt0026787	6.0	678
tt0026793	6.7	257
tt0026799	6.5	148
tt0026805	6.5	229
tt0026811	6.0	118
tt0026818	5.5	104
tt0026819	6.2	314
tt0026830	7.1	256
tt0026831	6.8	191
tt0026835	6.5	429
tt0026839	6.1	174
tt0026840	6.7	1229
tt0026846	5.2	759
tt0026852	6.7	382
tt0026854	7.1	237
tt0026859	6.8	123
tt0026864	6.5	146
tt0026865	6.6	203
tt0026866	7.1	1840
tt0026867	6.3	409
tt0026868	6.1	490
tt0026886	6.7	115
tt0026891	6.4	400
tt0026893	6.6	261
tt0026895	6.8	517
tt0026897	6.6	164
tt0026901	5.9	137
tt0026908	5.5	536
tt0026910	5.8	115
tt0026912	7.0	4634
tt0026914	6.4	1048
tt0026917	5.8	126
tt0026919	5.9	185
tt0026921	6.7	455
tt0026922	6.6	670
tt0026926	6.3	193
tt0026932	6.3	843
tt0026934	6.1	137
tt0026939	5.8	240
tt0026942	7.1	2892
